source,event_id,year,division,round,puzzle_pieces,time_limit_seconds,rank,competitor_name,origin,time_seconds,completed,pieces_completed
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,8,"Cravin’ For Raven Larry Blanck / Meri Cartee / Liza Fireman / Kimberly Kenne Warminster, PA","Warminster, PA",,False,3270.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,9,Pieced Together Tiffany Medeiros / Rosemary Dabbs / Krystal Jakosky / Kim Garbez San Diego (California),San Diego (California),,False,3243.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,10,Puzzlers On The Edge Kaycee Turner / Leslie Pluma / Ashley Willie / Jessica Osburn Santa Ana (California),Santa Ana (California),,False,3088.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,11,Reese’s Pieces Mandi Schalon / Missy Cody / Samina Schiller / Shannon Connelly San Marcos (California),San Marcos (California),,False,3031.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,12,The Missing Pieces Alex Carney / Simmie Berman / Lorelei Marquardt / Cleo Van der Veen Jacquely (California),Jacquely (California),,False,3025.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,13,Jig-Squad Karen Kavett / Katie Kavett / Jonathan Cluff / Emma Cluff Los Angeles (California),Los Angeles (California),,False,2979.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,14,Team Shin Monica Shin / Trisha Siedlecki / Allyson Longo / Debrianna Obara Westminster (California),Westminster (California),,False,2928.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,15,"The Dissectologists Michelle Chan / Kailee Chan / Jeff Klein / Gretchen Klein Houston, TX","Houston, TX",,False,2860.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,16,Puzzle Gals 1 Christina Ly / Danielle Piskor / Kate Desimone / Vanessa Solis La Mesa (California),La Mesa (California),,False,2855.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,17,Melon Puzzlers Michael Suey / Helen Kuo / Stephanie Chamberlain / Rita Chiang Emeryville (California),Emeryville (California),,False,2779.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,18,Puzzling Past Our Bedtime Wendy Escudero / Kelly Spoon / Thea Helbock / Chelsea Moorman San Diego (California),San Diego (California),,False,2776.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,19,"Give Piece A Chance Lori Eich / Candice Tse / Dan Hunt / Matthew Murillo Chicago, IL","Chicago, IL",,False,2738.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,20,Piece Of Mind Chris Hansen / Pasqual Hansen / Madeleine Pedrow / Lori Nussbaum Murray (Utah),Murray (Utah),,False,2642.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,21,"Tigers Are Bruin’ Trouble Yasmeen Almog / Brett Usinger / Mark Feldman / Hanna Feldman New York, NY","New York, NY",,False,2622.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,22,"The Huntresses Amy Marti / Arlene Cauthorn / Laura Gibbs / Alisa Gambrell Decatur, GA","Decatur, GA",,False,2619.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,23,"Team Rosenblatt Jessica Rosenblatt / Kari Schumacher / Norah Molina / Chloe Muellers Denver, CO","Denver, CO",,False,2490.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,24,Allez L’Om C. Daniel De Magalhaes Filho / Helena Tsourous / Charity Aiken / Jessica Brewer La Jolla (California),La Jolla (California),,False,2486.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,25,Chan Fam Joshua Chan / Sarah Chan / Priscilla Chan Los Angeles (California),Los Angeles (California),,False,2459.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,26,Cheeto Puffs Vivian Trinh / Lily Luo / Susan Lee / Lori Camacho San Diego (California),San Diego (California),,False,2305.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,27,Puzzle Gals 2 Jasmine McKenney / Marina Yalon / Rachel Paetz / Lorena Garcia San Diego (California),San Diego (California),,False,2219.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,28,"The Missing Link Tamra Williams / Arielle McMahon / Trevor Stroud / Ellyana Williams McKinney, TX","McKinney, TX",,False,2172.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,29,Team Ravensburger Thomas Kaeppeler / Jigsaw Joel / Robin Yates / D’Arne Healy New Hampshire,New Hampshire,,False,2136.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,30,"Yippee-Kai Yay, Motherpuzzler! Angela Davis / Judith Tidwell / Kelsey Tidwell / Penelope Davis Damascus, OR","Damascus, OR",,False,2008.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,31,Give Piece A Chance (2) Ari Gass / Amanda Gass / Christine Rhee / Andrew Hoerner San Diego (California),San Diego (California),,False,2000.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,32,The Pickle Pack Traci Engelman / Eric Engelman / Valentina Engelman / Linda Jahudka Los Angeles (California),Los Angeles (California),,False,1700.0
usajigsaw,usajpa_2022_teams,2022,teams,final,2000,10800,33,The Outsiders Shannon Campbell / Sheri García / Olicia Ayala / Cindy Campbell South Pasadena (California),South Pasadena (California),,False,1322.0
