source,event_id,year,division,round,rank,competitor_name,origin,time_seconds,completed,pieces_completed,puzzle_pieces,puzzle_brand,puzzle_name,finished_date,first_attempt,time_limit_seconds,team_members
wjpf,wjpc_2025_duo,2025,duo,final,34,Rebecca Streitz & Jessica Streitz,"Sunnyvale (California) / Philadelphia (Pa), USA",4447.0,True,,1000,,,2025-09-20,True,6067,Rebecca Streitz;Jessica Streitz
wjpf,wjpc_2025_duo,2025,duo,final,35,Julia Hildebrandt & Lena Malinowski,"Berlin / Potsdam (Brandenburg), Austria",4480.0,True,,1000,,,2025-09-20,True,6067,Julia Hildebrandt;Lena Malinowski
wjpf,wjpc_2025_duo,2025,duo,final,36,Charlotte Bartz & Stefanie Bick,"Göttingen (Niedersachsen), Germany",4494.0,True,,1000,,,2025-09-20,True,6067,Charlotte Bartz;Stefanie Bick
wjpf,wjpc_2025_duo,2025,duo,final,36,Annemie Kostezer & Patrick Inniger,"Basel (BS) / Thun (BE), Switzerland",4494.0,True,,1000,,,2025-09-20,True,6067,Annemie Kostezer;Patrick Inniger
wjpf,wjpc_2025_duo,2025,duo,final,38,Emilia Liberman & Stefanie Bühler,"Espoo (Uusimaa) / Kerava (Uusimaa), Finland",4542.0,True,,1000,,,2025-09-20,True,6067,Emilia Liberman;Stefanie Bühler
wjpf,wjpc_2025_duo,2025,duo,final,39,Emma Quirke & Siobhán Quinn,"Killarney (Kerry) / Tipperary (Munster), Ireland",4552.0,True,,1000,,,2025-09-20,True,6067,Emma Quirke;Siobhán Quinn
wjpf,wjpc_2025_duo,2025,duo,final,40,Line Beate Svestad & Veronica Nes,"Oslo / Åkrehamn (Rogaland), Norway",4580.0,True,,1000,,,2025-09-20,True,6067,Line Beate Svestad;Veronica Nes
wjpf,wjpc_2025_duo,2025,duo,final,41,Klara Wesselkamp & Matthias Gugel,"Kopenhagen (Hovedstaden) / Altbach (BW), Germany",4588.0,True,,1000,,,2025-09-20,True,6067,Klara Wesselkamp;Matthias Gugel
wjpf,wjpc_2025_duo,2025,duo,final,42,Karin Klauser & Verena Klauser,Texing (Lower Austria) / Vienna,4621.0,True,,1000,,,2025-09-20,True,6067,Karin Klauser;Verena Klauser
wjpf,wjpc_2025_duo,2025,duo,final,43,Elodie Serrano & Edmond Boutry,"Lyon (Rhone) / Châtellerault (Poitou Charentes), France",4645.0,True,,1000,,,2025-09-20,True,6067,Elodie Serrano;Edmond Boutry
wjpf,wjpc_2025_duo,2025,duo,final,44,Jukka Sireni & Marine Henry,"Helsinki (Uusimaa) / Luçon (Vendée), Mixed",4653.0,True,,1000,,,2025-09-20,True,6067,Jukka Sireni;Marine Henry
wjpf,wjpc_2025_duo,2025,duo,final,45,Sandra Tor & Evelina Viklöf,"Stockholm / Solna (Stockholm), Sweden",4669.0,True,,1000,,,2025-09-20,True,6067,Sandra Tor;Evelina Viklöf
wjpf,wjpc_2025_duo,2025,duo,final,46,Soraya Pérez Carayol & Claudia Carnicero Verde,"Ibi (Alicante) / Soria, Spain",4678.0,True,,1000,,,2025-09-20,True,6067,Soraya Pérez Carayol;Claudia Carnicero Verde
wjpf,wjpc_2025_duo,2025,duo,final,47,Franziska Treber & Barbara Di Angelo,"Oberursel (Hessen) / Vienna, Mixed",4680.0,True,,1000,,,2025-09-20,True,6067,Franziska Treber;Barbara Di Angelo
wjpf,wjpc_2025_duo,2025,duo,final,48,Justyna Księżyc & Zuzanna Krzysztofik,"Kraków (Małopolskie) / Żory (Śląskie), Poland",4682.0,True,,1000,,,2025-09-20,True,6067,Justyna Księżyc;Zuzanna Krzysztofik
wjpf,wjpc_2025_duo,2025,duo,final,48,Alina Schering & Jana Katharina Ebner,"Selb (Bayern) / Heidelberg (Baden-Württemberg), Germany",4682.0,True,,1000,,,2025-09-20,True,6067,Alina Schering;Jana Katharina Ebner
wjpf,wjpc_2025_duo,2025,duo,final,50,Astrid Roesen Abildgaard & Olivia Waltz,Copenhagen (Denmark),4684.0,True,,1000,,,2025-09-20,True,6067,Astrid Roesen Abildgaard;Olivia Waltz
wjpf,wjpc_2025_duo,2025,duo,final,51,Eric Goulet & Jane Stine,"Washington, Dc (DC) / Chevy Chase (MD), USA",4693.0,True,,1000,,,2025-09-20,True,6067,Eric Goulet;Jane Stine
wjpf,wjpc_2025_duo,2025,duo,final,52,Megan Sloka & Cameron Mackereth,"Waterloo (Ontario) / Bordeaux (Gironde), Canada",4726.0,True,,1000,,,2025-09-20,True,6067,Megan Sloka;Cameron Mackereth
wjpf,wjpc_2025_duo,2025,duo,final,53,Simone Reicht & Magdalen Greunz,Vienna (Austria) / Graz (Styria),4746.0,True,,1000,,,2025-09-20,True,6067,Simone Reicht;Magdalen Greunz
wjpf,wjpc_2025_duo,2025,duo,final,54,Paulina Polańska & Martyna Halter-Bogołębska,"Wrocław (Dolnośląskie) / Warsaw (Mazowieckie), Poland",4785.0,True,,1000,,,2025-09-20,True,6067,Paulina Polańska;Martyna Halter-Bogołębska
wjpf,wjpc_2025_duo,2025,duo,final,55,Marina Altson & Hannah Farthing,"Mulgrave (Vic) / Warragul (Victoria), Australia",4800.0,True,,1000,,,2025-09-20,True,6067,Marina Altson;Hannah Farthing
wjpf,wjpc_2025_duo,2025,duo,final,56,Jessica Bennett & Tina Ko,"Melbourne (Victoria), Australia",4815.0,True,,1000,,,2025-09-20,True,6067,Jessica Bennett;Tina Ko
wjpf,wjpc_2025_duo,2025,duo,final,57,Tess McLachlin & Adam Gray,"Burnaby (British Columbia) / Guelph (On), Canada",4829.0,True,,1000,,,2025-09-20,True,6067,Tess McLachlin;Adam Gray
wjpf,wjpc_2025_duo,2025,duo,final,58,Ana Isabel Jimeno Jordá & Ana Gil Luciano,"Madrid, Spain",4831.0,True,,1000,,,2025-09-20,True,6067,Ana Isabel Jimeno Jordá;Ana Gil Luciano
wjpf,wjpc_2025_duo,2025,duo,final,59,Cécile Bruder & Nym L. Colpart,Vertou (Loire Atlantique) / Montpellier (France),4838.0,True,,1000,,,2025-09-20,True,6067,Cécile Bruder;Nym L. Colpart
wjpf,wjpc_2025_duo,2025,duo,final,60,Paulina Schlinker & Lara Geppert,"Karlsruhe (Baden-Württemberg), Germany",4866.0,True,,1000,,,2025-09-20,True,6067,Paulina Schlinker;Lara Geppert
wjpf,wjpc_2025_duo,2025,duo,final,61,Katrina Coleman & Christine Timms,"Launceston (Tasmania), Australia",4874.0,True,,1000,,,2025-09-20,True,6067,Katrina Coleman;Christine Timms
wjpf,wjpc_2025_duo,2025,duo,final,62,Fruzsina Wilheim & Franziska Özdemir,"Attendorn (Nrw) / Wiesbaden (Hessen), Mixed",4880.0,True,,1000,,,2025-09-20,True,6067,Fruzsina Wilheim;Franziska Özdemir
wjpf,wjpc_2025_duo,2025,duo,final,63,Peter Rasmussen & Sophie Neumann,"Tåstrup (Sjælland) / Jena (Thüringen), Denmark",4896.0,True,,1000,,,2025-09-20,True,6067,Peter Rasmussen;Sophie Neumann
wjpf,wjpc_2025_duo,2025,duo,final,64,Jessica Mak & Grace Tham,"Singapore / Sydney (Nsw), Malaysia",4918.0,True,,1000,,,2025-09-20,True,6067,Jessica Mak;Grace Tham
wjpf,wjpc_2025_duo,2025,duo,final,65,Jacqui Davis & Charlotte Kirby Thomson,"Auckland, New Zealand",4924.0,True,,1000,,,2025-09-20,True,6067,Jacqui Davis;Charlotte Kirby Thomson
wjpf,wjpc_2025_duo,2025,duo,final,66,Rodrigo Javier López Farías & Christyan Rosas García,"Monterrey (Nuevo León) / Lerma, Estado de Mexico (Estado de Mexico)",4928.0,True,,1000,,,2025-09-20,True,6067,Rodrigo Javier López Farías;Christyan Rosas García
wjpf,wjpc_2025_duo,2025,duo,final,67,Adam Šuráň & Jana Chytková,"Brno / Prague (-), Czech Republic",4932.0,True,,1000,,,2025-09-20,True,6067,Adam Šuráň;Jana Chytková
wjpf,wjpc_2025_duo,2025,duo,final,68,Rafael Amieva Gómez & Laura Aizpurua de Arteche,"Madrid, Spain",4960.0,True,,1000,,,2025-09-20,True,6067,Rafael Amieva Gómez;Laura Aizpurua de Arteche
wjpf,wjpc_2025_duo,2025,duo,final,69,Mona Staudinger & Anne Leidenfrost,"Jena, Germany",4979.0,True,,1000,,,2025-09-20,True,6067,Mona Staudinger;Anne Leidenfrost
wjpf,wjpc_2025_duo,2025,duo,final,70,Rhys Dewar & Sarah Carsten,"Hendra (Queensland) / Brisbane (Queensland), Australia",4981.0,True,,1000,,,2025-09-20,True,6067,Rhys Dewar;Sarah Carsten
wjpf,wjpc_2025_duo,2025,duo,final,71,Jimena Gordillo Uribe & Susanne Kürschner,"Castellbisbal (Barcelona) / Rosenheim (Bavaria), Mixed",4990.0,True,,1000,,,2025-09-20,True,6067,Jimena Gordillo Uribe;Susanne Kürschner
wjpf,wjpc_2025_duo,2025,duo,final,72,Sara Kristersson & Selma Kristersson,"Malmö (Skåne), Sweden",4995.0,True,,1000,,,2025-09-20,True,6067,Sara Kristersson;Selma Kristersson
wjpf,wjpc_2025_duo,2025,duo,final,73,Maria-Magdalena Robrecht & Fabiana Lang,"Heidelberg (Baden-Württemberg) / Babenhausen (Hessen), Germany",5009.0,True,,1000,,,2025-09-20,True,6067,Maria-Magdalena Robrecht;Fabiana Lang
wjpf,wjpc_2025_duo,2025,duo,final,74,Nathan Anselme & Megan Anselme,"Angers (Pays de la Loire), France",5013.0,True,,1000,,,2025-09-20,True,6067,Nathan Anselme;Megan Anselme
wjpf,wjpc_2025_duo,2025,duo,final,75,Sandra van der Meulen-Keetman & Delia Keetman-Verhoef,"Heerhugowaard (Noord Holland) / Heiloo (Noord Holland), The Netherlands",5018.0,True,,1000,,,2025-09-20,True,6067,Sandra van der Meulen-Keetman;Delia Keetman-Verhoef
wjpf,wjpc_2025_duo,2025,duo,final,76,Laura Pescher & Magdalena Alberti,"Gelsenkirchen (Nrw) / München (Bayern), Germany",5023.0,True,,1000,,,2025-09-20,True,6067,Laura Pescher;Magdalena Alberti
wjpf,wjpc_2025_duo,2025,duo,final,77,Justyna Sokołowska & Krystian Niedziela,"Andrychów (Małopolska) / Sosnowiec (Śląskie), Poland",5057.0,True,,1000,,,2025-09-20,True,6067,Justyna Sokołowska;Krystian Niedziela
wjpf,wjpc_2025_duo,2025,duo,final,78,Veronika Gallert & Stefanie König,"Ismaning (Bayern) / Augsburg (Bayern), Germany",5069.0,True,,1000,,,2025-09-20,True,6067,Veronika Gallert;Stefanie König
wjpf,wjpc_2025_duo,2025,duo,final,79,Carlos Durá Costa & Miguel Moratiel de la Varga,"Elche (Alicante) / Benaguasil (Valencia), Spain",5081.0,True,,1000,,,2025-09-20,True,6067,Carlos Durá Costa;Miguel Moratiel de la Varga
wjpf,wjpc_2025_duo,2025,duo,final,80,Kerstin Glaser & Tanja Glaser,"Heidelberg (Baden-Württemberg) / Nürnberg (Bayern), Germany",5089.0,True,,1000,,,2025-09-20,True,6067,Kerstin Glaser;Tanja Glaser
wjpf,wjpc_2025_duo,2025,duo,final,81,Xi Wang & Zixi Zhao,"Shenzhen (Guangdong) / 北京, China",5120.0,True,,1000,,,2025-09-20,True,6067,Xi Wang;Zixi Zhao
wjpf,wjpc_2025_duo,2025,duo,final,82,Lydia Holmgren & Tova Holmgren,"Gävle (Gävleborg), Sweden",5135.0,True,,1000,,,2025-09-20,True,6067,Lydia Holmgren;Tova Holmgren
wjpf,wjpc_2025_duo,2025,duo,final,83,Abigail Lawrence & Rachael Chambers,"Blackpool (Lancashire) / Birmingham (West Midlands), United Kingdom",5158.0,True,,1000,,,2025-09-20,True,6067,Abigail Lawrence;Rachael Chambers
wjpf,wjpc_2025_duo,2025,duo,final,84,Vicki Richardson & Tracy Nonomura,"Georgetown (Ontario) / Elora (Ontario), Canada",5216.0,True,,1000,,,2025-09-20,True,6067,Vicki Richardson;Tracy Nonomura
wjpf,wjpc_2025_duo,2025,duo,final,85,Gaute Brakstad & Linda Bremnes Anderssen,"Valnesfjord (Nordland), Norway",5251.0,True,,1000,,,2025-09-20,True,6067,Gaute Brakstad;Linda Bremnes Anderssen
wjpf,wjpc_2025_duo,2025,duo,final,86,Megs Drinkwater & Emma Wyeth,"Brisbane (Queensland) / Raceview (Qld), Australia",5259.0,True,,1000,,,2025-09-20,True,6067,Megs Drinkwater;Emma Wyeth
wjpf,wjpc_2025_duo,2025,duo,final,87,Laura Entz & Alice Entz,"Nantes (Loire-Atlantique) / Andolsheim (Haut-Rhin), France",5264.0,True,,1000,,,2025-09-20,True,6067,Laura Entz;Alice Entz
wjpf,wjpc_2025_duo,2025,duo,final,88,Boglarka Csatlos & Gergő Szabados,"Mechelen (Antwerpen) / Paks (Tolna), Hungary",5308.0,True,,1000,,,2025-09-20,True,6067,Boglarka Csatlos;Gergő Szabados
wjpf,wjpc_2025_duo,2025,duo,final,89,Tuuli Pyy & Marion Boyer,"Kuopio (Pohjois-Savo) / Grenoble (Isere), Mixed",5329.0,True,,1000,,,2025-09-20,True,6067,Tuuli Pyy;Marion Boyer
wjpf,wjpc_2025_duo,2025,duo,final,90,Antonia Albani & Sabine Albani,"Lüneburg (Lower Saxony) / Mainz (Rhineland), Germany",5357.0,True,,1000,,,2025-09-20,True,6067,Antonia Albani;Sabine Albani
wjpf,wjpc_2025_duo,2025,duo,final,91,Irene Rodríguez Merchante & Pilar Rodríguez Merchante,"Sevilla / Oropesa (Toledo), Spain",5401.0,True,,1000,,,2025-09-20,True,6067,Irene Rodríguez Merchante;Pilar Rodríguez Merchante
wjpf,wjpc_2025_duo,2025,duo,final,92,Smilla Andersson & Freja Davidsson Bremborg,"Linköping (Östergötland) / Lund (Skåne), Sweden",5417.0,True,,1000,,,2025-09-20,True,6067,Smilla Andersson;Freja Davidsson Bremborg
wjpf,wjpc_2025_duo,2025,duo,final,93,Kateryna Babak & Juan José Prado Sgheiz,"Nuremberg (Bayern) / Madrid, Ukraine",5506.0,True,,1000,,,2025-09-20,True,6067,Kateryna Babak;Juan José Prado Sgheiz
wjpf,wjpc_2025_duo,2025,duo,final,94,Maja Willén & Ida Willén,"Linköping (Östergötland) / Borås (Västra Götaland), Sweden",5535.0,True,,1000,,,2025-09-20,True,6067,Maja Willén;Ida Willén
wjpf,wjpc_2025_duo,2025,duo,final,95,Inka Koskinen & Noora Harkio,"Vantaa (Uusimaa), Finland",5728.0,True,,1000,,,2025-09-20,True,6067,Inka Koskinen;Noora Harkio
wjpf,wjpc_2025_duo,2025,duo,final,96,Lynn Freis & Lenka Pettman,Irrel (Rheinland Pfalz) / Lorentzweiler (Luxembourg),5747.0,True,,1000,,,2025-09-20,True,6067,Lynn Freis;Lenka Pettman
wjpf,wjpc_2025_duo,2025,duo,final,97,Guisselle Marie Quiroga de Croz & Daniela Herrera Quiroga,"Barcelona, Panama",5854.0,True,,1000,,,2025-09-20,True,6067,Guisselle Marie Quiroga de Croz;Daniela Herrera Quiroga
wjpf,wjpc_2025_duo,2025,duo,final,98,Mojca Zadravec & Ana Sever,"Prestranek (Postojna) / Nova Gorica (S. Primorska), Slovenia",5896.0,True,,1000,,,2025-09-20,True,6067,Mojca Zadravec;Ana Sever
wjpf,wjpc_2025_duo,2025,duo,final,99,Timea Rusňáková & Mária Rusňáková,Malacky (Slovakia),6060.0,True,,1000,,,2025-09-20,True,6067,Timea Rusňáková;Mária Rusňáková
wjpf,wjpc_2025_duo,2025,duo,final,100,Tanja Bares & Steinunn Rós Guðsteinsdóttir,"Trimport (Rlp) / Reykjavík (Hofudborgarsvaedi), Germany",6067.0,True,,1000,,,2025-09-20,True,6067,Tanja Bares;Steinunn Rós Guðsteinsdóttir
wjpf,wjpc_2025_group,2025,group,A,1,Euro Jigsaw Jacks (Ejj) Squad & Chiara Dellantonio / Katharina Reiner / Hanna Lehikoinen / Wiktor Kacprzak & Mixed,Mixed,4011.0,True,,2000,,,2025-09-19,True,10800,Euro Jigsaw Jacks (Ejj) Squad;Chiara Dellantonio / Katharina Reiner / Hanna Lehikoinen / Wiktor Kacprzak;Mixed
wjpf,wjpc_2025_group,2025,group,A,2,The Fast Four & Mara Holler / Anna Menges / Magdalena Alberti / Nina Schicks & Cologne,"Cologne, Germany",4022.0,True,,2000,,,2025-09-19,True,10800,The Fast Four;Mara Holler / Anna Menges / Magdalena Alberti / Nina Schicks;Cologne
wjpf,wjpc_2025_group,2025,group,A,3,Jigsauerkraut & Michelle Kasper / Franziska Özdemir / Carolin Schöneis / Fruzsina Wilheim & Germany,"Germany, Mixed",4324.0,True,,2000,,,2025-09-19,True,10800,Jigsauerkraut;Michelle Kasper / Franziska Özdemir / Carolin Schöneis / Fruzsina Wilheim;Germany
wjpf,wjpc_2025_group,2025,group,A,4,Lynpuslerne & Astrid Roesen Abildgaard / Iris Bakker / Sofie Juel Andersen / Olivia Waltz & Copenhagen,"Copenhagen, Denmark",4423.0,True,,2000,,,2025-09-19,True,10800,Lynpuslerne;Astrid Roesen Abildgaard / Iris Bakker / Sofie Juel Andersen / Olivia Waltz;Copenhagen
wjpf,wjpc_2025_group,2025,group,A,5,Ik Hoor Een Stukje Vallen & Martine Valk / Rowan Versteege / Jesse Jansen / Maartje van der Meer & Groningen,"Groningen, The Netherlands",4446.0,True,,2000,,,2025-09-19,True,10800,Ik Hoor Een Stukje Vallen;Martine Valk / Rowan Versteege / Jesse Jansen / Maartje van der Meer;Groningen
wjpf,wjpc_2025_group,2025,group,A,6,Les Pièces Montées & Eléonore Martin / Agnès Aune / Edmond Boutry / Elodie Serrano & Cachan,"Cachan, France",4898.0,True,,2000,,,2025-09-19,True,10800,Les Pièces Montées;Eléonore Martin / Agnès Aune / Edmond Boutry / Elodie Serrano;Cachan
wjpf,wjpc_2025_group,2025,group,A,7,999 Pieces Left & Sothany Kim / Markus Bandion / Barbara Di Angelo / Franziska Treber & Vienna,"Vienna, Mixed",5299.0,True,,2000,,,2025-09-19,True,10800,999 Pieces Left;Sothany Kim / Markus Bandion / Barbara Di Angelo / Franziska Treber;Vienna
wjpf,wjpc_2025_group,2025,group,A,8,N E E D For Speed & Edith Lewis / Nicholas Mueller / Elizabeth Tashiro / Darya Leylian & Ohio,"Ohio, USA",5344.0,True,,2000,,,2025-09-19,True,10800,N E E D For Speed;Edith Lewis / Nicholas Mueller / Elizabeth Tashiro / Darya Leylian;Ohio
wjpf,wjpc_2025_group,2025,group,A,9,Puzzle Q’West & Flavie Girard / Nathan Anselme / Megan Anselme / Clément Beauseigneur & St Colomban,"St Colomban, France",5345.0,True,,2000,,,2025-09-19,True,10800,Puzzle Q’West;Flavie Girard / Nathan Anselme / Megan Anselme / Clément Beauseigneur;St Colomban
wjpf,wjpc_2025_group,2025,group,A,10,The Puzzle Guzzlers & Aaron Madeley / Graham Parker / Jodie Parker / Ruby Lavender & Solihull,"Solihull, United Kingdom",5351.0,True,,2000,,,2025-09-19,True,10800,The Puzzle Guzzlers;Aaron Madeley / Graham Parker / Jodie Parker / Ruby Lavender;Solihull
wjpf,wjpc_2025_group,2025,group,A,11,Maple Mayhem & Adam Gray / Allison Elgersma / Sandra Foster / Chantal Lamontagne & Guelph  /  Stoney Creek  /  Bradford  /  Vaughan,"Guelph  /  Stoney Creek  /  Bradford  /  Vaughan, Canada",5436.0,True,,2000,,,2025-09-19,True,10800,Maple Mayhem;Adam Gray / Allison Elgersma / Sandra Foster / Chantal Lamontagne;Guelph  /  Stoney Creek  /  Bradford  /  Vaughan
wjpf,wjpc_2025_group,2025,group,A,12,Don’T Look At The Box & Andrea Boughey  /  Jacqui Davis  /  Charlotte Kirby Thomson  /  Steve Raine & Auckland,"Auckland, New Zealand",5504.0,True,,2000,,,2025-09-19,True,10800,Don’T Look At The Box;Andrea Boughey  /  Jacqui Davis  /  Charlotte Kirby Thomson  /  Steve Raine;Auckland
wjpf,wjpc_2025_group,2025,group,A,13,The Puzzle Turtles & Maria-Magdalena Robrecht / Ramona Ackermann / Raphael Appenzeller / Fabiana Lang & Heidelberg,"Heidelberg, Germany",5750.0,True,,2000,,,2025-09-19,True,10800,The Puzzle Turtles;Maria-Magdalena Robrecht / Ramona Ackermann / Raphael Appenzeller / Fabiana Lang;Heidelberg
wjpf,wjpc_2025_group,2025,group,A,14,Dazzling Polish Witches & Zofia Zajkowska / Barbara Duszak / Ewa Siarkiewicz / Justyna Księżyc & Warsaw,"Warsaw, Poland",5784.0,True,,2000,,,2025-09-19,True,10800,Dazzling Polish Witches;Zofia Zajkowska / Barbara Duszak / Ewa Siarkiewicz / Justyna Księżyc;Warsaw
wjpf,wjpc_2025_group,2025,group,A,15,All In The Family & Guylaine Boisvert / Andrée-Anne Caron-Boisvert / Tracy Nonomura / Vicki Richardson & Gatineau / Montreal / Elora / Georgetown,"Gatineau / Montreal / Elora / Georgetown, Canada",5848.0,True,,2000,,,2025-09-19,True,10800,All In The Family;Guylaine Boisvert / Andrée-Anne Caron-Boisvert / Tracy Nonomura / Vicki Richardson;Gatineau / Montreal / Elora / Georgetown
wjpf,wjpc_2025_group,2025,group,A,16,Achilipuzz & Xiomara López Martínez / Evelin Monforte Bahent / Miguel Moratiel de la Varga / Carlos Durá Costa & Los Alcázares / Benicarló / Benaguasil / La Hoya,"Los Alcázares / Benicarló / Benaguasil / La Hoya, Spain",5884.0,True,,2000,,,2025-09-19,True,10800,Achilipuzz;Xiomara López Martínez / Evelin Monforte Bahent / Miguel Moratiel de la Varga / Carlos Durá Costa;Los Alcázares / Benicarló / Benaguasil / La Hoya
wjpf,wjpc_2025_group,2025,group,A,17,Swedish Piece By Piece & Fia Wärn / Pontus Andersson / Amanda Helin / Annica Helin,Sweden,5900.0,True,,2000,,,2025-09-19,True,10800,Swedish Piece By Piece;Fia Wärn / Pontus Andersson / Amanda Helin / Annica Helin
wjpf,wjpc_2025_group,2025,group,A,18,"Puzzle Possums & Cristina Cascon Abeledo / Heidi Schwegler / Patty Maj / Christine Timms & VIC, NSW and TAS","VIC, NSW and TAS, Australia",6035.0,True,,2000,,,2025-09-19,True,10800,"Puzzle Possums;Cristina Cascon Abeledo / Heidi Schwegler / Patty Maj / Christine Timms;VIC, NSW and TAS"
wjpf,wjpc_2025_group,2025,group,A,19,The Puzzle Dust Fairies & Caroline Deckers / Elise Franckx / Annelies Boschmans / Maïté Vande Velde & Tienen,"Tienen, Belgium",6176.0,True,,2000,,,2025-09-19,True,10800,The Puzzle Dust Fairies;Caroline Deckers / Elise Franckx / Annelies Boschmans / Maïté Vande Velde;Tienen
wjpf,wjpc_2025_group,2025,group,A,20,Rough Edges & Agnes Roche / Cindy Zhou / Charlee Friesen / Iida Toimela,Canada,6189.0,True,,2000,,,2025-09-19,True,10800,Rough Edges;Agnes Roche / Cindy Zhou / Charlee Friesen / Iida Toimela
wjpf,wjpc_2025_group,2025,group,A,20,Emerald Edge & Emma Quirke / Siobhán Quinn / Darren Quirke / Julie Workman & Killarney,"Killarney, Ireland",6189.0,True,,2000,,,2025-09-19,True,10800,Emerald Edge;Emma Quirke / Siobhán Quinn / Darren Quirke / Julie Workman;Killarney
wjpf,wjpc_2025_group,2025,group,A,22,The Sorting Hats & Sandra van der Meulen-Keetman / Delia Keetman-Verhoef / Mieneke Boots-Verhoef / Chantal De Jong & Heerhugowaard,"Heerhugowaard, The Netherlands",6219.0,True,,2000,,,2025-09-19,True,10800,The Sorting Hats;Sandra van der Meulen-Keetman / Delia Keetman-Verhoef / Mieneke Boots-Verhoef / Chantal De Jong;Heerhugowaard
wjpf,wjpc_2025_group,2025,group,A,23,Les Timbrés & Juliette Trahan / Emmy Teillet / Cécile Bruder / Grégoire Demaret,France,6269.0,True,,2000,,,2025-09-19,True,10800,Les Timbrés;Juliette Trahan / Emmy Teillet / Cécile Bruder / Grégoire Demaret
wjpf,wjpc_2025_group,2025,group,A,24,Encajamos Cuando Podemos & Víctor Esteban Bota / Pilar Ramos Amo / Antonio Jonay Herrera Macau / Eleni Koumnioti & Motril,"Motril, Spain",6276.0,True,,2000,,,2025-09-19,True,10800,Encajamos Cuando Podemos;Víctor Esteban Bota / Pilar Ramos Amo / Antonio Jonay Herrera Macau / Eleni Koumnioti;Motril
wjpf,wjpc_2025_group,2025,group,A,25,Holmgrens & Lydia Holmgren / Tova Holmgren / Mikaela Östergren / Linda Angermund Holmgren & Gävle,"Gävle, Sweden",6536.0,True,,2000,,,2025-09-19,True,10800,Holmgrens;Lydia Holmgren / Tova Holmgren / Mikaela Östergren / Linda Angermund Holmgren;Gävle
wjpf,wjpc_2025_group,2025,group,A,26,Edge Experts & Andrea Engholm / Trine Engholm / Sanne Agerskov / Ane Kirk Gulmann & København,"København, Denmark",6567.0,True,,2000,,,2025-09-19,True,10800,Edge Experts;Andrea Engholm / Trine Engholm / Sanne Agerskov / Ane Kirk Gulmann;København
wjpf,wjpc_2025_group,2025,group,A,27,Brazilian Pieces & Ednéia Silveira / Alice Ferrúa Esteves / Paula Do Amaral Nogueira / Ana Maria Aguilera de Barros & São Paulo,"São Paulo, Brazil",6570.0,True,,2000,,,2025-09-19,True,10800,Brazilian Pieces;Ednéia Silveira / Alice Ferrúa Esteves / Paula Do Amaral Nogueira / Ana Maria Aguilera de Barros;São Paulo
wjpf,wjpc_2025_group,2025,group,A,28,Team Pusling & Ane Marie Sverdvik / Mathea Svarverud / Janne Birgitte Ueland / Hsin Yu Wang,Norway,6578.0,True,,2000,,,2025-09-19,True,10800,Team Pusling;Ane Marie Sverdvik / Mathea Svarverud / Janne Birgitte Ueland / Hsin Yu Wang
wjpf,wjpc_2025_group,2025,group,A,29,Not Fast But Furious & Janine Lüthi / Gabriela Wagner / Evelyn Sznek / Iva Kijevčanin & Belgrade,"Belgrade, Serbia",6601.0,True,,2000,,,2025-09-19,True,10800,Not Fast But Furious;Janine Lüthi / Gabriela Wagner / Evelyn Sznek / Iva Kijevčanin;Belgrade
wjpf,wjpc_2025_group,2025,group,A,30,Puzzle Bees & Ieva Pogina / Julija Averkijeva / Žanna Brokāne / Jana Rensberga & Riga,"Riga, Latvia",6690.0,True,,2000,,,2025-09-19,True,10800,Puzzle Bees;Ieva Pogina / Julija Averkijeva / Žanna Brokāne / Jana Rensberga;Riga
wjpf,wjpc_2025_group,2025,group,A,31,Puzzles Freaks & Kalina Dukova / Viktor Ivanov / Tanya Penkova / Andrey Georgiev & Sofia,"Sofia, Bulgaria",6718.0,True,,2000,,,2025-09-19,True,10800,Puzzles Freaks;Kalina Dukova / Viktor Ivanov / Tanya Penkova / Andrey Georgiev;Sofia
wjpf,wjpc_2025_group,2025,group,A,32,An-(To)-(Do)-Ni-O Y Compañía & Mercedes Haro Sánchez / Antonio Parra Haro / Zoe Quintana Prados / Andoni Duran & Albacete,"Albacete, Spain",7171.0,True,,2000,,,2025-09-19,True,10800,An-(To)-(Do)-Ni-O Y Compañía;Mercedes Haro Sánchez / Antonio Parra Haro / Zoe Quintana Prados / Andoni Duran;Albacete
wjpf,wjpc_2025_group,2025,group,A,33,"The Next Piece, Please! & Nastja Bender / Sarah Willausch / Anja Glaßl / Andreas Blach & Dossenheim","Dossenheim, Germany",7271.0,True,,2000,,,2025-09-19,True,10800,"The Next Piece, Please!;Nastja Bender / Sarah Willausch / Anja Glaßl / Andreas Blach;Dossenheim"
wjpf,wjpc_2025_group,2025,group,A,34,World_In_Puzzles & Petra Strnadová / Linda Hrdinová / Michaela Strihová / Martina Spišiaková & Brno,"Brno, Czech Republic",7393.0,True,,2000,,,2025-09-19,True,10800,World_In_Puzzles;Petra Strnadová / Linda Hrdinová / Michaela Strihová / Martina Spišiaková;Brno
